0,50.9999668011,-1.08817834523e-05,5.92429682473,0.0155602290663,-0.00350429135762,0.018818104134,-0.485748612845,0.417191075485,1.99648617943
0.01,50.9999668024,-1.08823529425e-05,5.92412292282,0.011856713015,-0.00449110051033,0.0159623481129,-0.486937493245,0.417172538715,1.99422664801
0.02,50.9999668034,-1.08831962125e-05,5.92396260262,0.011240091806,-0.00734803771079,0.0161016103391,-0.488101462584,0.41947495347,1.99538532881
0.03,50.9999668045,-1.08845140222e-05,5.92381092021,0.0126381468549,-0.0111534286759,0.0142348837757,-0.488127955272,0.422913492049,1.99538831701
0.04,50.9999668057,-1.08863741566e-05,5.923677905,0.0140313161125,-0.0149620371031,0.012368214946,-0.491592124122,0.425206156141,1.9954009961
0.05,50.9999668069,-1.08886420041e-05,5.92356352997,0.012353666802,-0.0168775407927,0.0105067261364,-0.489326642642,0.426352946409,1.99542345945
0.06,50.999966808,-1.0891244941e-05,5.92345784069,0.0137192409469,-0.0196665434785,0.0106312132185,-0.487044183917,0.429811012745,1.9977182512
0.07,50.9999668093,-1.08940357998e-05,5.92336599529,0.0139520352623,-0.0195158823563,0.00773779376551,-0.485916196276,0.434405157398,1.9988575084
0.08,50.9999668105,-1.08972360237e-05,5.92329275422,0.012403105451,-0.0254138483408,0.00691039659483,-0.487123498106,0.437804776284,1.99427695406
0.09,50.9999668114,-1.09009277573e-05,5.92322788481,0.00767849578195,-0.0264164620583,0.00606349946002,-0.482592378762,0.4377766002,1.99087149611
0.1,50.9999668121,-1.09046773833e-05,5.92316171806,0.00792758189034,-0.0262266314224,0.00716980294619,-0.484875547909,0.441253837822,1.99545837066
0.11,50.9999668129,-1.09087511957e-05,5.92308435333,0.0103451814142,-0.0309678963127,0.00830305484085,-0.48716726046,0.443575664553,1.9989089187
0.12,50.9999668138,-1.09134391957e-05,5.92301558144,0.0096952050376,-0.0348495547593,0.00545129622438,-0.484884119307,0.447033646886,2.00120383643
0.13,50.9999668147,-1.0918389861e-05,5.92297057551,0.0109025583413,-0.0346556001872,0.00354989174914,-0.487211693388,0.453900090925,2.0000318591
0.14,50.9999668158,-1.09236675991e-05,5.92295441148,0.0132557759146,-0.0394415139715,-0.000317109962258,-0.484937522839,0.461931851645,2.00114197388
0.15,50.9999668169,-1.09295651997e-05,5.92297179997,0.0115781598829,-0.043358193949,-0.00316061828991,-0.486128088538,0.460767474743,1.99889211512
0.16,50.9999668179,-1.09360152926e-05,5.92299266532,0.0109367229755,-0.0471982630532,-0.00101242235443,-0.487309763623,0.464196280944,1.99774925243
0.17,50.9999668188,-1.09430894385e-05,5.92301696306,0.00928808942072,-0.0521196232902,-0.00384709268597,-0.489618652579,0.465352841675,1.99891764569
0.18,50.9999668195,-1.09506518681e-05,5.92305469536,0.0065548789896,-0.0540535500349,-0.00369927965726,-0.489645165651,0.468791380599,1.99892051682
0.19,50.99996682,-1.09585617596e-05,5.92309590452,0.00384387566271,-0.0569978347939,-0.00454265106739,-0.491972829771,0.471074228801,1.99778722003
0.2,50.9999668204,-1.0966881795e-05,5.92315071216,0.00511637668425,-0.0598117885954,-0.0064188252019,-0.489717063277,0.475648822754,1.99663428513
0.21,50.9999668208,-1.09757501098e-05,5.92322411248,0.00445308714817,-0.0646954365414,-0.00826123203735,-0.4931622337,0.479107017262,1.99892886844
0.22,50.9999668213,-1.09849555464e-05,5.92331119324,0.00461479372855,-0.0645448303896,-0.00915494440288,-0.496617029982,0.484847196757,2.00005753329
0.23,50.9999668217,-1.09942834733e-05,5.92341712373,0.00482228089935,-0.0664151445542,-0.0120311733733,-0.497799202561,0.488275787662,1.9989140257
0.24,50.9999668221,-1.10040196511e-05,5.92354673031,0.00510089134635,-0.0702764948299,-0.013890088849,-0.497825815863,0.492860194377,1.99890643695
0.25,50.9999668225,-1.10140998306e-05,5.92369492608,0.00226858878532,-0.0712447756821,-0.0157491497162,-0.497842529147,0.497454557772,2.0000447592
0.26,50.9999668226,-1.10243828955e-05,5.92385175638,0.00148073048283,-0.0731249154812,-0.0156169034962,-0.497898889253,0.499717347369,1.99661932984
0.27,50.9999668228,-1.1035075116e-05,5.9240172198,0.00173934779744,-0.0769891405523,-0.0174757558132,-0.500207301878,0.504311733045,1.99775755189
0.28,50.9999668228,-1.10462509724e-05,5.92419622745,-3.209552384e-05,-0.0799149496338,-0.0183257726489,-0.497921634573,0.505478484455,2.0000716331
0.29,50.9999668228,-1.10579841379e-05,5.92436864879,-0.00170991748871,-0.0848135145074,-0.0161585103213,-0.501385740727,0.506625273804,2.00009386833
0.3,50.9999668225,-1.10701344175e-05,5.92454956961,-0.0035827778888,-0.0857710479987,-0.0200255675827,-0.500266362622,0.510063806412,2.00009604516
0.31,50.9999668221,-1.10824224732e-05,5.92475911602,-0.00644778576125,-0.0867478298472,-0.0218835993368,-0.503710447621,0.518105904428,2.00234982478
0.32,50.9999668215,-1.10953392104e-05,5.92497707135,-0.0060601274315,-0.0945974572213,-0.0217073855681,-0.500299062149,0.519252693901,2.00237200627
0.33,50.9999668209,-1.11089536451e-05,5.9252084347,-0.00791069422085,-0.0965431970405,-0.0245654241984,-0.4980336823,0.521545355899,2.00238425959
0.34,50.9999668202,-1.11230499908e-05,5.92545838631,-0.00664452548639,-0.101363273044,-0.0254248236514,-0.499185141657,0.523857962711,2.00468837352
0.35,50.9999668196,-1.11376221554e-05,5.92571701552,-0.00648864720314,-0.103223485322,-0.0263011505251,-0.501524655196,0.528422354693,2.0023887207
0.36,50.9999668189,-1.11525411872e-05,5.92598917964,-0.0103110041291,-0.106233135426,-0.0281316276779,-0.500415889569,0.531850868159,2.00124495581
0.37,50.9999668177,-1.11677477328e-05,5.92626968888,-0.0151907557648,-0.107260052755,-0.0279702124092,-0.500463780487,0.535269382658,1.99895529864
0.38,50.9999668163,-1.11833758709e-05,5.92655359535,-0.0159482763475,-0.112152107509,-0.0288110671371,-0.498198498965,0.538707914289,1.99895754921
0.39,50.9999668149,-1.11995591383e-05,5.92685099668,-0.0167927449064,-0.115053823235,-0.0306692170761,-0.499338659517,0.544468116997,2.00237764969
0.4,50.9999668135,-1.12160759879e-05,5.92715716618,-0.0146597021352,-0.116835453017,-0.0305646372718,-0.500510748473,0.54332316198,2.00241985604
0.41,50.9999668122,-1.123299343e-05,5.92747715372,-0.0134854885047,-0.120677967187,-0.033432883684,-0.499380485399,0.546771694033,2.00356798883
0.42,50.9999668109,-1.12506047448e-05,5.92780059506,-0.0152000573868,-0.126577118652,-0.0312555340412,-0.498283181838,0.551336146719,2.00126843573
0.43,50.9999668095,-1.12689855577e-05,5.92812235281,-0.0159933558793,-0.131481379664,-0.0330959252972,-0.502893304446,0.553628806836,2.00128061368
